name,state,latitude,longitude,area_sqmi,tier
PARKDALE,MI,44.272021,-86.280533,1.5480,3
PARKERS CORNERS,MI,42.568090,-84.113292,0.0000,-1
PARKINGTON,MI,46.011090,-85.947343,0.0000,-1
PARKVILLE,MI,42.015881,-85.547771,0.0000,-1
PARMA,MI,42.265443,-84.548989,1.0500,3
PARMELEE,MI,42.754477,-85.474184,0.0000,-1
PARNELL,MI,43.043363,-85.411412,0.0000,-1
PARSHALLBURG,MI,43.146415,-84.136085,0.0000,-1
PARSHALLVILLE,MI,42.691975,-83.782171,0.0000,-1
PARTELLO,MI,42.404483,-84.847762,0.0000,-1
PATONS CORNER,MI,45.471676,-84.994500,0.0000,-1
PATRICK LANDING,MI,45.984739,-84.377255,0.0000,-1
PATTERSON GARDENS,MI,41.918379,-83.430489,0.0000,-1
PAULDING,MI,46.401335,-89.179864,0.0000,-1
PAVILION,MI,42.208550,-85.476297,34.9540,1
PAVILLION CENTER,MI,42.200877,-85.481944,0.0000,-1
PAVLOVIC CORNER,MI,44.568891,-85.753408,0.0000,-1
PAW PAW,MI,42.214235,-85.892177,2.6650,3
PAW PAW LAKE,MI,42.211388,-86.275586,5.1320,3
PAXTON,MI,45.054456,-83.614149,0.0000,-1
PAYMENT,MI,46.530298,-84.140304,0.0000,-1
PAYNESVILLE,MI,46.523555,-89.116531,0.0000,-1
PEACOCK,MI,44.022301,-85.856422,34.9200,1
PEAINE,MI,45.618554,-85.543684,52.3460,1
PEARL,MI,42.541974,-86.092810,0.0000,-1
PEARL BEACH,MI,42.631576,-82.586437,4.8050,3
PEARL GRANGE,MI,42.091152,-86.358909,0.0000,-1
PEARLINE,MI,42.972246,-85.924208,0.0000,-1
PEARLL CITY,MI,44.981957,-84.683641,0.0000,-1
PEATVILLE,MI,43.637795,-82.817436,0.0000,-1
PECK,MI,43.258857,-82.816754,1.0400,3
PELKIE,MI,46.815639,-88.641548,1.3350,3
PELLSTON,MI,45.551578,-84.783372,1.9500,3
PEMBERTHY CROSSING,MI,44.632790,-84.908372,0.0000,-1
PENINSULA,MI,44.890305,-85.522353,27.9220,1
PENN,MI,41.931187,-85.927651,33.6130,1
PENNELLWOOD,MI,41.925879,-86.334738,0.0000,-1
PENNFIELD,MI,42.381229,-85.113361,34.2660,1
PENTLAND,MI,46.293035,-85.424042,106.7840,1
PENTOGA,MI,46.003011,-88.494578,0.0000,-1
PENTWATER,MI,43.779620,-86.429916,1.3380,3
PEQUAMING,MI,46.851875,-88.400405,0.0000,-1
PERCH POINT,MI,42.665033,-82.620190,0.0000,-1
PERE CHENEY,MI,44.577516,-84.637804,0.0000,-1
PERE MARQUETTE,MI,43.930547,-86.419062,14.0930,1
PERKINS,MI,45.977739,-87.071807,0.0000,-1
PERRINTON,MI,43.180834,-84.679900,0.6320,3
PERRONVILLE,MI,45.798575,-87.353188,0.0000,-1
PERRY,MI,42.832184,-84.224071,2.5160,3
PERRY LAKE HEIGHTS,MI,42.827807,-83.401054,0.0000,-1
PESHAWBESTOWN,MI,45.024166,-85.600916,0.0000,-1
PETERS,MI,42.744476,-82.631583,0.0000,-1
PETERSBURG,MI,41.899695,-83.714030,0.4830,3
PETERSBURG JUNCTION,MI,41.885325,-83.702438,0.0000,-1
PETOSKEY,MI,45.364850,-85.010701,5.1470,3
PETRIEVILLE,MI,42.535592,-84.621369,0.0000,-1
PETTYSVILLE,MI,42.475312,-83.869389,0.0000,-1
PEWABIC,MI,47.139927,-88.563178,0.0000,-1
PEWAMO,MI,43.001974,-84.847338,1.0000,3
PHELPS,MI,43.915022,-84.923638,0.0000,-1
PHILLIPSVILLE,MI,47.279646,-88.413447,0.0000,-1
PHOENIX,MI,47.388806,-88.277605,0.0000,-1
PICKFORD,MI,46.175324,-84.336193,108.2720,1
PIER COVE,MI,42.585859,-86.226147,0.0000,-1
PIERPORT,MI,44.426668,-86.240090,0.0000,-1
PIERSON,MI,43.319647,-85.497502,0.2490,3
PIGEON,MI,43.829432,-83.270227,0.7950,3
PILGRIM,MI,44.664553,-86.249860,0.3540,3
PINCKNEY,MI,42.455397,-83.941075,1.6130,3
PINCONNING,MI,43.857225,-83.964629,0.8610,3
PINE,MI,43.345373,-85.284018,34.9930,1
PINE CREEK,MI,42.165600,-85.256099,0.0000,-1
PINE GROVE,MI,42.378957,-85.815882,34.4480,1
PINE GROVE BEACH,MI,43.821956,-85.962009,0.0000,-1
PINE HILL HISTORICAL,MI,43.358359,-82.540480,0.0000,-1
PINE RIDGE,MI,45.738579,-87.173468,0.0000,-1
PINE RIVER,MI,43.429670,-84.671863,30.3540,1
PINE RUN,MI,43.177804,-83.714127,0.0000,-1
PINE STUMP JUNCTION,MI,46.569166,-85.591524,0.0000,-1
PINE WOOD PARK,MI,44.161128,-83.568032,0.0000,-1
PINES,MI,46.345833,-86.287222,0.0000,-1
PINEY RIDGE,MI,44.015282,-86.471751,0.0000,-1
PINEY WOODS,MI,44.073352,-84.808358,0.0000,-1
PINNEBOG,MI,43.935292,-83.103839,0.0000,-1
PINORA,MI,43.936524,-85.619644,35.4730,1
PIONEER,MI,44.462892,-85.150571,35.9330,1
PIONEER ESTATES,MI,46.526389,-87.411111,0.0000,-1
PIPESTONE,MI,42.022699,-86.291132,35.5060,1
PISGAH HEIGHTS,MI,44.094459,-85.226153,0.0000,-1
PITTSBURG,MI,42.892530,-84.221914,0.0000,-1
PITTSBURG LANDING,MI,45.399167,-84.643056,0.0000,-1
PITTSFIELD,MI,42.208406,-83.715596,27.1210,1
PITTSFORD,MI,41.861853,-84.477140,1.9060,3
PLAINFIELD,MI,44.422382,-83.774745,103.7340,1
PLAINS,MI,46.325498,-87.404861,0.0000,-1
PLAINWELL,MI,42.444718,-85.642272,2.0750,3
PLANTER,MI,46.511058,-89.973782,0.0000,-1
PLATTE,MI,44.738250,-85.992005,36.2960,1
PLATTE RIVER,MI,44.661667,-85.933889,0.0000,-1
PLEASANT LAKE,MI,42.380036,-84.349130,0.0000,-1
PLEASANT PLAINS,MI,43.857583,-85.860534,34.8690,1
PLEASANT RIDGE,MI,42.471516,-83.144500,0.5710,3
PLEASANT VALLEY,MI,43.509752,-84.588061,0.0000,-1
PLEASANT VIEW,MI,45.507232,-84.914497,0.0000,-1
PLEASANTON,MI,44.466880,-86.130635,33.5480,1
PLEASANTVIEW,MI,45.502175,-84.903594,35.6070,1
PLYMOUTH,MI,42.371246,-83.467617,2.2120,3
PODUNK,MI,42.608924,-85.358342,0.0000,-1
POGY,MI,43.798911,-85.344487,0.0000,-1
POINT LAKEVIEW,MI,42.655866,-82.779084,0.0000,-1
POINT MILLS,MI,47.094927,-88.470677,0.0000,-1
POINT NIPIGON,MI,45.708346,-84.566708,0.0000,-1
POINTE AUX BARQUES,MI,44.060363,-82.953762,1.3100,1
POINTE AUX CHENES,MI,42.610868,-82.539351,0.0000,-1
POINTE AUX PEAUX,MI,41.945045,-83.254096,0.0000,-1
POINTE AUX PINS,MI,45.732513,-84.477814,0.0000,-1
POINTE AUX TREMBLE,MI,42.621423,-82.571020,0.0000,-1
POKAGON,MI,41.938400,-86.168634,34.0030,1
POLASKI,MI,45.233624,-83.658321,0.0000,-1
POLKTON,MI,43.068742,-85.973678,39.2900,1
POLLOK,MI,42.615035,-84.339137,0.0000,-1
POMEROY,MI,42.193655,-85.482221,0.0000,-1
POMONA,MI,44.470836,-85.879800,0.0000,-1
POMPEII,MI,43.183920,-84.600829,0.0000,-1
PONSHEWAING,MI,45.420830,-84.805815,0.0880,3
PONTCHARTRAIN SHORES,MI,46.029459,-84.591712,0.0000,-1
PONTIAC,MI,42.649228,-83.287363,19.8850,3
POPPLE,MI,43.771126,-83.096058,0.0000,-1
PORI,MI,46.679661,-88.960138,0.0000,-1
PORT AUSTIN,MI,44.042552,-82.995086,0.9870,3
PORT CRESCENT,MI,44.001959,-83.055227,0.0000,-1
PORT DOLOMITE,MI,45.984742,-84.275026,0.0000,-1
PORT HOPE,MI,43.939406,-82.714955,1.0110,3
PORT HURON,MI,42.993766,-82.433743,8.1020,3
PORT INLAND,MI,45.970816,-85.872334,0.0000,-1
PORT ONEIDA,MI,44.947773,-85.945647,0.0000,-1
PORT SANILAC,MI,43.427666,-82.544729,0.8510,3
PORT SHELDON,MI,42.900654,-86.180970,22.2990,1
PORTAGE,MI,42.197050,-85.591395,32.2930,3
PORTAGE ENTRY,MI,46.982150,-88.440680,0.0000,-1
PORTER,MI,41.821526,-85.826483,51.5230,1
PORTLAND,MI,42.869794,-84.898930,2.6290,3
PORTSMOUTH,MI,43.558200,-83.829686,20.0490,1
POSEN,MI,45.262242,-83.698861,0.9990,3
POSEYVILLE,MI,43.539750,-84.249432,0.0000,-1
POTTERVILLE,MI,42.629087,-84.745031,1.7460,3
POWELL,MI,46.823114,-87.852670,153.6970,1
POWERS,MI,45.687967,-87.526504,0.9390,3
PRAIRIE,MI,42.984755,-85.034171,0.0000,-1
PRAIRIE RONDE,MI,42.116943,-85.700458,35.9370,1
PRAIRIEVILLE,MI,42.472391,-85.483953,32.7970,1
PRATTVILLE,MI,41.782272,-84.399670,0.0000,-1
PRESCOTT,MI,44.191629,-83.932240,1.1090,3
PRESQUE ISLE,MI,45.252397,-83.432283,35.4170,1
PRESQUE ISLE ESTATES,MI,45.420833,-83.838056,0.0000,-1
PRESQUE ISLE HARBOR,MI,45.323994,-83.489940,6.3740,3
PRESTON CORNERS,MI,42.699476,-82.995762,0.0000,-1
PRICE,MI,42.928921,-84.483592,0.0000,-1
PRIES LANDING,MI,45.685568,-84.536984,0.0000,-1
PRINCETON,MI,46.288833,-87.475138,0.0000,-1
PROSPER,MI,44.242791,-85.033093,0.0000,-1
PRUDENVILLE,MI,44.300773,-84.665535,2.8530,3
PULASKI,MI,42.120271,-84.657213,36.1920,1
PULAWSKI,MI,45.361690,-83.701768,41.8250,1
PULLMAN,MI,42.483642,-86.091419,0.0000,-1
PUTNAM,MI,42.465403,-83.968520,34.0870,1
QUAKERTOWN,MI,42.486146,-83.377711,0.0000,-1
QUANICASSEE,MI,43.583355,-83.680801,0.0000,-1
QUIMBY,MI,42.610313,-85.227782,0.0000,-1
QUINCY,MI,41.942837,-84.882574,1.5600,3
QUINCY MILL,MI,47.147982,-88.458731,0.0000,-1
QUINNESEC,MI,45.803285,-87.996410,1.5070,3
RABBIT BAY,MI,47.063538,-88.355398,0.0000,-1
RABER,MI,46.114631,-84.153782,97.7940,1
RACO,MI,46.375575,-84.722835,0.0000,-1
RACY,MI,43.195026,-84.306094,0.0000,-1
RAINBOW BEND,MI,44.128628,-84.921697,0.0000,-1
RAINY BEACH,MI,45.450567,-84.215294,0.0000,-1
RAISIN,MI,41.947043,-83.944363,36.1630,1
RAISIN CENTER,MI,41.928935,-83.953276,0.0000,-1
RAISINVILLE,MI,41.959986,-83.503227,48.1440,1
RALPH,MI,46.108560,-87.783745,0.0000,-1
RAMONA,MI,43.604185,-85.801999,0.0000,-1
RAMONA PARK,MI,45.425843,-84.945052,0.0000,-1
RAMSAY,MI,46.470015,-89.997872,0.5990,3
RANDVILLE,MI,45.991618,-88.057077,0.0000,-1
RANKIN,MI,42.914472,-83.750511,0.0000,-1
RANSOM,MI,41.775172,-84.534858,30.0830,1
RAPID,MI,44.838445,-85.289849,5.4080,2
RAPID CITY,MI,44.838445,-85.289849,5.4080,3
RAPID RIVER,MI,45.926394,-86.974284,1.2620,3
RAPSON,MI,43.856125,-82.882440,0.0000,-1
RASMUS,MI,44.630015,-84.775031,0.0000,-1
RATHBONE,MI,43.335862,-84.429716,0.0000,-1
RATTLE RUN,MI,42.866419,-82.599640,0.0000,-1
RAVENNA,MI,43.187995,-85.941183,1.1910,3
RAWSONVILLE,MI,42.215317,-83.551604,0.0000,-1
RAY,MI,42.762151,-82.920470,36.5210,1
RAY CENTER,MI,42.761697,-82.901316,0.0000,-1
REA,MI,41.975278,-83.721667,0.0000,-1
READE,MI,46.059675,-87.561801,0.0000,-1
READING,MI,41.839583,-84.747830,1.0120,3
READMOND,MI,45.574232,-85.037373,31.0280,1
RED OAK,MI,44.709737,-84.292237,0.0000,-1
RED PARK,MI,44.351946,-86.242866,0.0000,-1
REDDING,MI,44.026514,-85.018708,34.9030,1
REDFORD,MI,42.394788,-83.294018,11.2460,1
REDMAN,MI,43.929179,-82.834106,0.0000,-1
REDRIDGE,MI,47.150482,-88.762347,0.0000,-1
REDSTONE,MI,43.481418,-84.468888,0.0000,-1
REED,MI,43.872754,-85.507006,2.1020,2
REED CITY,MI,43.872754,-85.507006,2.1020,3
REEDER,MI,44.291297,-85.149926,34.7830,1
REEMAN,MI,43.445016,-86.008670,0.0000,-1
REESE,MI,43.452753,-83.689417,1.3510,3
REMUS,MI,43.596695,-85.144752,0.0000,-1
RENO,MI,44.284632,-83.817066,35.2740,1
REPUBLIC,MI,46.408561,-87.988013,3.6180,3
RESORT,MI,45.329690,-85.017976,19.0990,1
REXTON,MI,46.158616,-85.240084,0.0000,-1
REYNOLDS,MI,43.421530,-85.527513,35.6600,1
RHODES,MI,43.901689,-84.176107,0.0000,-1
RICE CREEK,MI,42.334485,-84.828591,0.0000,-1
RICH,MI,43.278485,-83.294073,34.9800,1
RICHARDSONS MILL,MI,46.019136,-86.386537,0.0000,-1
RICHFIELD,MI,44.341665,-84.450997,68.9840,1
RICHFIELD CENTER,MI,43.092804,-83.518285,0.0000,-1
RICHLAND,MI,42.371710,-85.458147,1.0150,3
RICHLAND JUNCTION,MI,42.401150,-85.496952,0.0000,-1
RICHMOND,MI,42.810558,-82.752173,2.8900,3
RICHMONDVILLE,MI,43.573355,-82.593537,0.0000,-1
RICHVILLE,MI,43.409190,-83.677185,0.0000,-1
RIDGEVILLE,MI,41.757273,-84.021612,0.0000,-1
RIDGEWAY,MI,41.972596,-83.834887,28.6890,1
RIGA,MI,41.769852,-83.832849,40.8550,1
RIGGSVILLE,MI,45.570011,-84.610596,0.0000,-1
RILEY,MI,42.947880,-82.807059,38.2360,1
RILEY CENTER,MI,42.940862,-82.841595,0.0000,-1
RIPLEY,MI,47.126594,-88.553734,0.0000,-1
RIVER RAISIN,MI,42.118097,-83.979110,0.0000,-1
RIVER ROUGE,MI,42.274346,-83.124162,2.6680,3
RIVER SPRING ESTATES,MI,41.926389,-86.356389,0.0000,-1
RIVERDALE,MI,43.382448,-84.840784,0.6900,3
RIVERLAND,MI,45.796632,-87.226802,0.0000,-1
RIVERSIDE,MI,44.215787,-85.140950,35.3500,1
RIVERTON,MI,43.869065,-86.328313,35.2200,1
RIVERTON HISTORICAL,MI,43.905000,-86.338889,0.0000,-1
RIVERVIEW,MI,42.173456,-83.198380,4.5740,3
RIVES,MI,42.372463,-84.422074,35.7980,1
RIVES JUNCTION,MI,42.385869,-84.461633,0.0000,-1
ROARING BROOK,MI,45.428621,-84.945886,0.0000,-1
ROBBINS,MI,46.381891,-89.225698,0.0000,-1
ROBERTS CORNER,MI,46.303331,-85.488720,0.0000,-1
ROBERTS LANDING,MI,42.659756,-82.515742,0.0000,-1
ROBIN GLEN,MI,43.461835,-83.840784,2.8060,2
ROBIN GLEN INDIANTOWN,MI,43.461835,-83.840784,2.8060,3
ROBINSON,MI,42.994119,-86.087195,38.4780,1
ROCHESTER,MI,42.686639,-83.119721,3.8310,3
ROCHESTER HILLS,MI,42.663484,-83.159196,32.8040,3
ROCK,MI,46.068623,-87.161688,0.9010,3
ROCK HARBOR LODGE,MI,48.145707,-88.483681,0.0000,-1
ROCK RIVER,MI,46.346884,-86.994898,80.6890,1
ROCKFORD,MI,43.136975,-85.554519,3.2240,3
ROCKLAND,MI,46.739419,-89.179561,0.4410,3
ROCKPORT,MI,45.203904,-83.385531,0.0000,-1
ROCKVIEW,MI,46.085851,-84.362812,0.0000,-1
ROCKWOOD,MI,42.070344,-83.241746,2.5220,3
RODNEY,MI,43.673636,-85.328373,0.0000,-1
ROGERS,MI,45.417699,-83.804751,4.5350,2
ROGERS CITY,MI,45.417699,-83.804751,4.5350,3
ROGERS CORNER,MI,42.238926,-83.974112,0.0000,-1
ROGERS LOCATION,MI,46.106065,-88.584856,0.0000,-1
ROGERSVILLE,MI,43.122804,-83.576899,0.0000,-1
ROLLAND,MI,43.498594,-85.015570,35.7640,1
ROLLAND CENTER,MI,43.524197,-84.996134,0.0000,-1
ROLLIN,MI,41.936073,-84.299801,33.6940,1
ROME,MI,41.942459,-84.185105,35.8510,1
ROME CENTER,MI,41.943657,-84.187722,0.0000,-1
ROMEO,MI,42.804580,-83.002603,2.0520,3
ROMULUS,MI,42.223649,-83.366036,35.6080,3
RONALD,MI,43.078790,-85.020349,36.1860,1
RONDO,MI,45.316679,-84.624478,0.0000,-1
ROOSEVELT,MI,43.349193,-84.190260,0.0000,-1
ROOSEVELT PARK,MI,43.198147,-86.273346,1.0270,3
ROOTS,MI,42.335591,-84.322182,0.0000,-1
ROSCOMMON,MI,44.488292,-84.589938,1.6470,3
ROSE,MI,44.421054,-84.115409,1.0770,2
ROSE CENTER,MI,42.731760,-83.618320,0.0000,-1
ROSE CITY,MI,44.421054,-84.115409,1.0770,3
ROSE CORNERS,MI,42.739473,-83.666614,0.0000,-1
ROSE ISLAND,MI,43.782794,-83.431351,0.0000,-1
ROSE LAKE,MI,44.024818,-85.381961,33.6110,1
ROSEBURG,MI,43.190025,-82.743818,0.0000,-1
ROSEBUSH,MI,43.703977,-84.763725,0.8890,3
ROSEDALE,MI,46.376131,-84.321981,0.0000,-1
ROSEMARY BEACH,MI,41.981987,-86.563633,0.0000,-1
ROSEVILLE,MI,42.507586,-82.936582,9.8360,3
ROSS,MI,42.381508,-85.354706,33.3960,1
ROSY MOUND,MI,43.030018,-86.222830,0.0000,-1
ROTHBURY,MI,43.518410,-86.361411,2.4590,3
ROULO,MI,42.190040,-83.483269,0.0000,-1
ROUND LAKE ESTATES,MI,41.963889,-84.288889,0.0000,-1
ROUSSEAU,MI,46.709382,-88.969860,0.0000,-1
ROWES CORNER,MI,42.191705,-84.032724,0.0000,-1
ROXAND,MI,42.728284,-84.901434,36.4250,1
ROYAL OAK,MI,42.507816,-83.153890,11.7920,3
ROYAL OAK BEACH,MI,45.491955,-84.577815,0.0000,-1
ROYALTON,MI,42.018291,-86.428333,18.1280,1
ROYSTON,MI,45.159455,-83.893052,0.0000,-1
RUBICON,MI,43.918197,-82.687986,23.6900,1
RUBY,MI,43.032897,-82.611823,3.7510,3
RUDDS MILL,MI,42.767809,-83.218271,0.0000,-1
RUDGATE EAST COMPANY MOBILE HOME PARK,MI,42.718056,-83.023611,0.0000,-1
RUDYARD,MI,46.219467,-84.624687,89.7330,1
RUMELY,MI,46.348278,-87.033201,0.0000,-1
RUSH,MI,43.084920,-84.229562,34.9010,1
RUSHTON,MI,42.451979,-83.696052,0.0000,-1
RUSK,MI,42.957523,-86.012544,0.0000,-1
RUSSELLVILLE,MI,43.091693,-83.558286,0.0000,-1
RUST,MI,44.934604,-83.956751,68.5170,1
RUSTFORD,MI,43.512529,-85.342814,0.0000,-1
RUTH,MI,43.715294,-82.740211,0.0000,-1
RUTLAND,MI,42.638737,-85.371242,35.0170,1
RYAN,MI,43.473640,-84.369437,0.0000,-1
SAC BAY,MI,45.649982,-86.691799,0.0000,-1
SAGANING,MI,43.928910,-83.910266,0.0000,-1
SAGE,MI,44.034373,-84.551147,34.2300,1
SAGINAW,MI,43.419945,-83.950172,17.0960,3
SAGOLA,MI,46.106860,-88.035134,159.6050,1
SAINT ANTHONY,MI,41.799215,-83.655770,0.0000,-1
SAINT CHARLES,MI,43.298335,-84.147648,2.0930,3
SAINT CLAIR,MI,42.826530,-82.492433,2.9400,3
SAINT CLAIR HAVEN,MI,42.583368,-82.790193,0.0000,-1
SAINT CLAIR SHORES,MI,42.493043,-82.890901,11.6810,3
SAINT ELMO,MI,43.583640,-84.470002,0.0000,-1
SAINT HELEN,MI,44.358733,-84.411808,5.7280,3
SAINT HUBERTS,MI,43.542514,-86.085064,0.0000,-1
SAINT IGNACE,MI,45.887164,-84.731707,2.6380,3
SAINT JACQUES,MI,45.895247,-86.742642,0.0000,-1
SAINT JAMES,MI,45.742671,-85.530064,1.0290,3
SAINT JOHNS,MI,43.000509,-84.555518,4.2130,3
SAINT JOSEPH,MI,42.099690,-86.488770,3.2030,3
SAINT LOUIS,MI,43.408528,-84.611230,3.3150,3
SAINT NICHOLAS,MI,45.985514,-87.226805,0.0000,-1
SALEM,MI,42.719254,-85.851425,35.7020,1
SALINE,MI,42.174728,-83.777123,4.3350,3
SALISBURY,MI,46.474936,-87.677080,0.0000,-1
SALMON TROUT,MI,47.110483,-88.740404,0.0000,-1
SALVA,MI,45.887740,-87.204581,0.0000,-1
SAMARIA,MI,41.808103,-83.578269,0.0000,-1
SANBORN,MI,44.894954,-83.426574,43.7790,1
SAND BEACH,MI,43.817500,-82.680146,36.3900,1
SAND CREEK,MI,41.825882,-84.101612,0.0000,-1
SAND LAKE,MI,44.328956,-83.665714,14.9490,3
SAND RIVER,MI,46.490492,-87.115700,0.0000,-1
SANDS,MI,46.424160,-87.439403,66.4030,1
SANDSTONE,MI,42.287262,-84.545705,36.0040,1
SANDUSKY,MI,43.420184,-82.833043,2.1470,3
SANDY BEACH,MI,42.051155,-86.188350,0.0000,-1
SANDY PINES,MI,42.688889,-85.809722,0.0000,-1
SANFORD,MI,43.678174,-84.385543,1.2720,3
SANILAC,MI,43.406710,-82.583799,40.7730,1
SANS SOUCI,MI,42.579201,-82.564073,0.0000,-1
SANS SOUCI BEACH,MI,41.830605,-84.969964,0.0000,-1
SANTIAGO,MI,44.112796,-83.700539,0.0000,-1
SARANAC,MI,42.927315,-85.209544,1.1500,3
SAUBLE,MI,44.034215,-85.985843,34.5840,1
SAUGATUCK,MI,42.661361,-86.204623,1.3910,3
SAULT SAINTE MARIE,MI,46.476169,-84.370544,14.7570,3
SAWYER,MI,41.885321,-86.589467,0.0000,-1
SCHAFFER,MI,45.761077,-87.298744,0.0000,-1
SCHMIDT CORNER,MI,47.155760,-88.642901,0.0000,-1
SCHOMBERG,MI,44.921388,-85.773974,0.0000,-1
SCHOOLCRAFT,MI,42.116947,-85.633738,0.9820,3
SCHULTZ,MI,42.580591,-85.346397,0.0000,-1
SCIO,MI,42.296158,-83.844910,32.0190,1
SCIOTA,MI,42.907605,-84.322421,25.2040,1
SCIPIO,MI,42.036340,-84.643129,29.2110,1
SCOFIELD,MI,42.021433,-83.481879,0.0000,-1
SCOTT LAKE,MI,46.021900,-88.576799,0.0000,-1
SCOTTDALE,MI,42.041987,-86.435298,0.0000,-1
SCOTTS,MI,42.194134,-85.413680,0.2420,3
SCOTTVILLE,MI,43.951101,-86.279816,1.4900,3
SEARS,MI,43.898354,-85.184760,0.0000,-1
SEBEWA,MI,42.806860,-85.024495,35.9410,1
SEBEWA CORNERS,MI,42.799479,-84.955829,0.0000,-1
SEBEWAING,MI,43.731719,-83.450916,1.5900,3
SEBILLE MANOR,MI,42.661144,-82.812142,0.0000,-1
SECORD,MI,44.053145,-84.328732,22.0270,1
SEEWHY,MI,46.352791,-85.094806,0.0000,-1
SEGWUN,MI,42.923921,-85.342794,0.0000,-1
SEIDLERS,MI,43.682802,-84.087763,0.0000,-1
SELKIRK,MI,44.313074,-84.067219,0.0000,-1
SELMA,MI,44.293298,-85.511348,34.3140,1
SENECA,MI,41.761579,-84.168143,40.0630,1
SENEY,MI,46.410608,-86.007868,212.6370,1
SENTER,MI,47.105482,-88.435676,0.0000,-1
SETHTON,MI,43.219755,-84.777505,0.0000,-1
SEVEN HARBORS,MI,42.671974,-83.572165,0.0000,-1
SEVILLE,MI,43.418258,-84.776438,35.5380,1
SHABBONA,MI,43.531408,-83.054109,0.0000,-1
SHADY SHORES,MI,44.406406,-83.974438,0.0000,-1
SHADYSIDE,MI,41.822827,-84.536339,0.0000,-1
SHAFER LOCATION,MI,46.084952,-88.357357,0.0000,-1
SHAFTSBURG,MI,42.808078,-84.299594,1.0000,3
SHALLOWS,MI,46.474744,-84.444211,0.0000,-1
SHANGHAI CORNERS,MI,42.033377,-86.328352,0.0000,-1
SHARON,MI,42.207151,-84.082497,37.4070,1
SHARON HOLLOW,MI,42.178372,-84.093836,0.0000,-1
SHARPS CORNERS,MI,44.421128,-84.683637,0.0000,-1
SHATTUCKVILLE,MI,43.451971,-84.051367,0.0000,-1
SHAYTOWN,MI,42.704202,-84.976106,0.0000,-1
SHEFFIELD,MI,43.193917,-85.490865,0.0000,-1
SHELBY,MI,43.612058,-86.364492,1.6420,3
SHELBYVILLE,MI,42.594200,-85.637241,0.0000,-1
SHELDON,MI,42.274760,-83.475769,0.0000,-1
SHELLDRAKE,MI,46.677800,-85.033698,0.0000,-1
SHEPARDSVILLE,MI,43.004474,-84.425813,0.0000,-1
SHEPHERD,MI,43.523558,-84.692697,0.9570,3
SHERIDAN,MI,43.209778,-85.079847,1.1010,3
SHERMAN,MI,47.266251,-88.214857,65.1570,1
SHERMAN CITY,MI,43.726693,-85.077253,0.0000,-1
SHERMAN PARK,MI,42.491975,-86.081975,0.0000,-1
SHERWOOD,MI,41.999707,-85.239404,1.0040,3
SHIAWASSEE,MI,42.916222,-84.095541,36.3890,1
SHIAWASSEETOWN,MI,42.929474,-84.079410,0.0000,-1
SHIELDS,MI,43.422926,-84.074073,7.8780,3
SHILOH,MI,43.104754,-85.085011,0.0000,-1
SHINGLETON,MI,46.348289,-86.470158,0.0000,-1
SHORECREST,MI,42.506417,-86.244477,0.0000,-1
SHOREHAM,MI,42.060447,-86.511394,0.5860,3
SHOREWOOD,MI,41.881516,-86.617744,4.5260,2
SHOREWOOD HILLS,MI,41.895876,-86.615856,0.0000,-1
SHOREWOOD TOWER HILLS HARBERT,MI,41.881516,-86.617744,4.5260,3
SIBLEY,MI,42.170041,-83.177425,0.0000,-1
SICKLES,MI,43.277806,-84.448882,0.0000,-1
SID TOWN,MI,44.451960,-83.606090,0.0000,-1
SIDNAW,MI,46.504665,-88.708472,0.0000,-1
SIDNEY,MI,43.246070,-85.138476,33.9470,1
SIEMENS,MI,46.474947,-90.103507,0.0000,-1
SIGEL,MI,43.819421,-82.826443,35.6370,1
SIGMA,MI,44.670009,-85.053380,0.0000,-1
SILVER BEACH,MI,45.548622,-84.532259,0.0000,-1
SILVER CITY,MI,46.830223,-89.570429,0.0000,-1
SILVER CREEK,MI,42.027501,-86.175209,31.9570,1
SILVER CREEK ESTATES,MI,46.488889,-87.361944,0.0000,-1
SILVERWOOD,MI,43.323358,-83.248003,0.0000,-1
SIMMONS,MI,46.096127,-84.596436,0.0000,-1
SIMS,MI,44.051214,-83.581564,11.4660,1
SINGAPORE HISTORICAL,MI,42.677802,-86.210039,0.0000,-1
SISTER LAKES,MI,42.072265,-86.199739,0.0000,-1
SITKA,MI,43.381128,-86.018668,0.0000,-1
SIX LAKES,MI,43.425031,-85.150025,0.0000,-1
SKANDIA,MI,46.334447,-87.173037,71.9180,1
SKANDIA STATION,MI,46.377163,-87.211254,0.0000,-1
SKANEE,MI,46.873208,-88.198047,4.7340,3
SKEELS,MI,44.090020,-84.586684,0.0000,-1
SKIDMORE,MI,45.791901,-88.073737,0.0000,-1
SKIDWAY LAKE,MI,44.194410,-84.046210,11.2910,3
SKOOKUM,MI,44.080566,-85.643669,0.0000,-1
SKYLINE VILLAGE,MI,44.571127,-84.702250,0.0000,-1
SLAGLE,MI,44.294605,-85.760707,35.7900,1
SLAPNECK,MI,46.342723,-86.886539,0.0000,-1
SLAYBAUGH CORNER,MI,43.944461,-85.425326,0.0000,-1
SLEEPY HOLLOW,MI,46.404668,-89.240976,0.0000,-1
SLOCUM,MI,43.222243,-85.909771,0.0000,-1
SMITH CROSSING,MI,43.026415,-84.223027,0.0000,-1
